hidden_dim,num_layers,batch_size,status,model_parameters,trainable_parameters,model_size_mb,gpu_allocated_baseline,gpu_allocated_after_creation,gpu_allocated_after_device,gpu_allocated_after_input,gpu_allocated_after_forward,memory_delta_model_creation,memory_delta_to_device,memory_delta_input,memory_delta_forward,gpu_memory_used_torch,gpu_peak_memory_torch,gpu_reserved_torch,gpu_memory_used_system,gpu_total_system,gpu_util_percent,system_memory_baseline,system_memory_after_device,system_memory_after_forward,cpu_memory,output_shape,error_message
512,10,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 14.11 GiB is free. Including non-PyTorch memory, this process has 65.03 GiB memory in use. Of the allocated memory 64.50 GiB is allocated by PyTorch, and 28.76 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,10,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.70 GiB is free. Including non-PyTorch memory, this process has 65.44 GiB memory in use. Of the allocated memory 64.91 GiB is allocated by PyTorch, and 28.20 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,10,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 64.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.89 GiB is free. Including non-PyTorch memory, this process has 66.25 GiB memory in use. Of the allocated memory 65.72 GiB is allocated by PyTorch, and 29.07 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,12,32,success,26319876,26319876.0,100.40235900878906,16.2734375,16.2734375,116.6767578125,164.67724609375,347.08056640625,0.0,100.4033203125,48.00048828125,182.4033203125,182.4033203125,61728.87158203125,66024.0,65830.0,81920.0,81.234130859375,549.0,669.0,66547.0,1439.2734375,"torch.Size([32, 3, 256, 256])",
512,12,64,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 6.29 GiB is free. Including non-PyTorch memory, this process has 72.85 GiB memory in use. Of the allocated memory 72.32 GiB is allocated by PyTorch, and 29.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,12,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 14.09 GiB is free. Including non-PyTorch memory, this process has 65.05 GiB memory in use. Of the allocated memory 64.52 GiB is allocated by PyTorch, and 30.76 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,12,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.68 GiB is free. Including non-PyTorch memory, this process has 65.46 GiB memory in use. Of the allocated memory 64.93 GiB is allocated by PyTorch, and 30.20 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,12,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 64.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.87 GiB is free. Including non-PyTorch memory, this process has 66.27 GiB memory in use. Of the allocated memory 65.74 GiB is allocated by PyTorch, and 31.07 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,20,32,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 4.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 2.15 GiB is free. Including non-PyTorch memory, this process has 76.99 GiB memory in use. Of the allocated memory 76.29 GiB is allocated by PyTorch, and 207.17 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,20,64,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 6.22 GiB is free. Including non-PyTorch memory, this process has 72.93 GiB memory in use. Of the allocated memory 72.39 GiB is allocated by PyTorch, and 37.03 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,20,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 14.01 GiB is free. Including non-PyTorch memory, this process has 65.13 GiB memory in use. Of the allocated memory 64.59 GiB is allocated by PyTorch, and 38.74 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,20,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.61 GiB is free. Including non-PyTorch memory, this process has 65.54 GiB memory in use. Of the allocated memory 65.00 GiB is allocated by PyTorch, and 38.18 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,20,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 64.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.79 GiB is free. Including non-PyTorch memory, this process has 66.35 GiB memory in use. Of the allocated memory 65.81 GiB is allocated by PyTorch, and 39.05 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
